
 ** NVTX Range Kernel Summary (nvtx_kern_sum):

+-------------------------------+---------+---------+---------+-----------+-----------+-----------------+-------------+-------------+----------+-----------+-------------+------------------------------------------------------------------------------------------------------+
|          NVTX Range           |  Style  |   PID   |   TID   | NVTX Inst | Kern Inst | Total Time (ns) |  Avg (ns)   |  Med (ns)   | Min (ns) | Max (ns)  | StdDev (ns) |                                             Kernel Name                                              |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |     147,875,178 |   136,921.5 |   136,764.0 |  134,045 |   153,340 |     1,575.1 | void gemmSN_NN_kernel<float, (int)128, (int)2, (int)4, (int)8, (int)2, (int)4, (bool)0, cublasGemvT… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     4,320 |     143,480,551 |    33,213.1 |    30,719.0 |   24,255 |    60,767 |     8,066.1 | sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_warpsize2x2x1… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    10,800 |      77,237,292 |     7,151.6 |     6,591.0 |    6,208 |    10,592 |       858.7 | void cudnn::bn_fw_tr_1C11_singleread_spec<__half2, (int)512, (int)1, (int)2, (int)0>(cudnn::bn_fw_t… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     4,320 |      67,672,507 |    15,664.9 |    15,647.0 |   15,199 |    20,512 |       341.7 | void cudnn::bn_fw_tr_1C11_singleread_spec<__half2, (int)512, (int)1, (int)2, (int)20>(cudnn::bn_fw_… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |      39,654,179 |    18,358.4 |    18,304.0 |   17,791 |    23,807 |       413.8 | sm80_xmma_fprop_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x32x64_stage5_warps… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |      38,713,344 |    35,845.7 |    36,095.0 |   31,103 |    45,983 |     1,146.8 | sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_war… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |      32,143,770 |    14,881.4 |    15,439.5 |    5,471 |    30,975 |     9,172.1 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_3<xmma__5x_cudnn::im… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       949 |      28,933,868 |    30,488.8 |    29,407.0 |   28,288 |   278,457 |    16,127.8 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |      20,101,506 |    18,612.5 |    18,591.0 |   18,431 |    23,999 |       360.0 | sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_warpsize2x2x1… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |      19,751,423 |    18,288.4 |    18,271.0 |   17,023 |    23,840 |       382.1 | void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       945 |      17,153,840 |    18,152.2 |    18,239.0 |   15,839 |    20,351 |       590.0 | void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::flip_kernel_impl<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       945 |      16,188,206 |    17,130.4 |    17,536.0 |   15,487 |    22,815 |     1,551.3 | void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::flip_kernel_impl<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |      13,599,354 |    12,592.0 |    12,575.0 |   12,384 |    16,543 |       272.0 | sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x128x32_stage5_warp… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       270 |       8,932,993 |    33,085.2 |    32,959.0 |   23,295 |    42,815 |     8,963.7 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |       8,425,107 |     3,900.5 |     3,904.0 |    3,744 |     4,992 |        82.9 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_1<xmma__5x_cudnn::im… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,360 |       7,410,991 |     5,449.3 |     5,632.0 |    1,664 |    25,632 |     2,091.6 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::float16_copy_kernel_cuda(at::Ten… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |       5,522,631 |     2,556.8 |     2,528.0 |    2,303 |     3,680 |       138.3 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_2<xmma__5x_cudnn::im… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       135 |       5,282,584 |    39,130.3 |    39,071.0 |   38,047 |    40,223 |       407.2 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |       4,464,068 |     2,066.7 |     2,048.0 |    1,855 |     2,752 |        96.1 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_0<xmma__5x_cudnn::im… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       135 |       2,366,368 |    17,528.7 |    17,471.0 |   17,088 |    20,000 |       391.9 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       136 |       2,181,696 |    16,041.9 |    14,688.0 |   13,792 |   194,715 |    15,438.6 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, floa… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         5 |       1,456,253 |   291,250.6 |   291,001.0 |  290,617 |   292,313 |       673.3 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         5 |         965,127 |   193,025.4 |   193,435.0 |  189,851 |   194,779 |     1,866.2 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<ch… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         6 |         682,608 |   113,768.0 |   133,709.0 |   12,096 |   135,357 |    49,813.3 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |        10 |         667,758 |    66,775.8 |    66,302.5 |   45,727 |    92,413 |    21,767.4 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         5 |         233,402 |    46,680.4 |    46,974.0 |   45,855 |    47,199 |       587.9 | void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrappe… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |          80,766 |    80,766.0 |    80,766.0 |   80,766 |    80,766 |         0.0 | void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void … |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |          53,950 |    53,950.0 |    53,950.0 |   53,950 |    53,950 |         0.0 | void at::native::<unnamed>::write_indices<long>(long *, at::native::<unnamed>::TensorDims<T1>, int,… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         2 |          38,463 |    19,231.5 |    19,231.5 |   16,479 |    21,984 |     3,892.6 | void at_cuda_detail::cub::detail::select::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::sele… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |          14,784 |    14,784.0 |    14,784.0 |   14,784 |    14,784 |         0.0 | void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         2 |          11,072 |     5,536.0 |     5,536.0 |    4,768 |     6,304 |     1,086.1 | void at_cuda_detail::cub::detail::reduce::DeviceReduceKernel<at_cuda_detail::cub::detail::reduce::p… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         2 |           5,375 |     2,687.5 |     2,687.5 |    2,687 |     2,688 |         0.7 | void at_cuda_detail::cub::detail::reduce::DeviceReduceSingleTileKernel<at_cuda_detail::cub::detail:… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |           4,959 |     4,959.0 |     4,959.0 |    4,959 |     4,959 |         0.0 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::bitwise_not_kernel_cuda(at::Tens… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         2 |           4,480 |     2,240.0 |     2,240.0 |    2,240 |     2,240 |         0.0 | void at_cuda_detail::cub::detail::scan::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |          80,894 |    80,894.0 |    80,894.0 |   80,894 |    80,894 |         0.0 | void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |          13,247 |    13,247.0 |    13,247.0 |   13,247 |    13,247 |         0.0 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<unsigned char>, std:… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         2 |         942,886 |   471,443.0 |   471,443.0 |  128,988 |   813,898 |   484,304.5 | cupy_copy__float32_float32                                                                           |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         129,341 |   129,341.0 |   129,341.0 |  129,341 |   129,341 |         0.0 | cupy_not_equal__float32_float_bool                                                                   |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         128,732 |   128,732.0 |   128,732.0 |  128,732 |   128,732 |         0.0 | cupy_true_divide__float32_float32_float32                                                            |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         128,413 |   128,413.0 |   128,413.0 |  128,413 |   128,413 |         0.0 | cupy_subtract__float32_float32_float32                                                               |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         128,092 |   128,092.0 |   128,092.0 |  128,092 |   128,092 |         0.0 | cupy_copy__bool_uint8                                                                                |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         2 |           4,800 |     2,400.0 |     2,400.0 |    2,208 |     2,592 |       271.5 | cupy_fill                                                                                            |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     8,640 |   9,810,402,960 | 1,135,463.3 | 1,131,349.0 |  262,650 | 2,021,683 |   867,940.1 | void cudnn::bn_fw_tr_1C11_kernel_NCHW<__half, float, int, (int)512, (bool)1, (int)1, (bool)1>(cudnn… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     3,240 |   3,650,016,565 | 1,126,548.3 |   877,388.0 |  864,395 | 1,648,635 |   355,052.2 | sm80_xmma_fprop_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warp… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    30,240 |   2,392,096,484 |    79,103.7 |    16,352.0 |    3,968 |   329,145 |   118,898.9 | void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    57,240 |   2,092,247,712 |    36,552.2 |     6,303.0 |    2,336 |   474,357 |    85,189.5 | void cudnn::engines_precompiled::nchwToNhwcKernel<__half, __half, float, (bool)0, (bool)1, (cudnnKe… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    29,160 |   1,498,559,356 |    51,390.9 |    11,264.0 |    2,815 |   208,540 |    74,852.7 | void cudnn::engines_precompiled::nhwcToNchwKernel<__half, __half, float, (bool)1, (bool)0, (cudnnKe… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     4,320 |   1,273,916,607 |   294,888.1 |   257,658.0 |  185,051 |   478,101 |   107,731.8 | sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    23,760 |   1,018,814,210 |    42,879.4 |     6,560.0 |    2,111 |   191,419 |    69,386.6 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::leaky_relu_kernel(at:… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     8,640 |     989,520,433 |   114,527.8 |   107,005.0 |   47,742 |   234,394 |    53,631.9 | sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |     523,367,844 |   484,599.9 |   484,597.0 |  483,957 |   485,461 |       226.7 | sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |     207,272,919 |   191,919.4 |   191,915.5 |  191,132 |   192,796 |       257.3 | sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x16_sta… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |     159,745,009 |   147,912.0 |   147,901.0 |  147,516 |   148,604 |       137.8 | sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |     147,412,853 |   136,493.4 |   136,381.0 |  134,333 |   140,509 |       954.7 | void gemmSN_NN_kernel<float, (int)128, (int)2, (int)4, (int)8, (int)2, (int)4, (bool)0, cublasGemvT… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     4,320 |     143,597,308 |    33,240.1 |    30,719.0 |   24,255 |    47,263 |     8,042.8 | sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_warpsize2x2x1… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    10,800 |      76,966,892 |     7,126.6 |     6,528.0 |    6,208 |     8,800 |       832.6 | void cudnn::bn_fw_tr_1C11_singleread_spec<__half2, (int)512, (int)1, (int)2, (int)0>(cudnn::bn_fw_t… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     4,320 |      67,417,460 |    15,605.9 |    15,615.0 |   15,136 |    16,096 |       134.8 | void cudnn::bn_fw_tr_1C11_singleread_spec<__half2, (int)512, (int)1, (int)2, (int)20>(cudnn::bn_fw_… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |      39,558,601 |    18,314.2 |    18,240.0 |   17,824 |    18,848 |       226.1 | sm80_xmma_fprop_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x32x64_stage5_warps… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |      38,852,741 |    35,974.8 |    36,159.0 |   31,263 |    36,991 |       709.5 | sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_war… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |      31,747,798 |    14,698.1 |    14,751.5 |    5,471 |    24,160 |     9,168.4 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_3<xmma__5x_cudnn::im… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       949 |      28,254,064 |    29,772.5 |    29,311.0 |   28,287 |   134,461 |     6,780.8 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |      20,086,387 |    18,598.5 |    18,592.0 |   18,431 |    18,720 |        46.9 | sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_warpsize2x2x1… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |      19,881,532 |    18,408.8 |    18,368.0 |   17,696 |    19,392 |       268.7 | void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       945 |      16,961,781 |    17,949.0 |    18,112.0 |   15,808 |    19,359 |       743.3 | void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::flip_kernel_impl<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       945 |      16,169,421 |    17,110.5 |    17,536.0 |   15,456 |    20,320 |     1,528.1 | void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::flip_kernel_impl<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |      13,543,014 |    12,539.8 |    12,543.5 |   12,320 |    12,895 |        72.8 | sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x128x32_stage5_warp… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       270 |       8,985,683 |    33,280.3 |    33,311.0 |   23,487 |    43,295 |     9,063.5 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |       8,239,710 |     3,814.7 |     3,808.0 |    3,743 |     3,968 |        41.4 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_1<xmma__5x_cudnn::im… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,360 |       7,361,093 |     5,412.6 |     5,632.0 |    1,728 |    25,535 |     2,092.4 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::float16_copy_kernel_cuda(at::Ten… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |       5,906,299 |     2,734.4 |     2,688.0 |    2,304 |     3,072 |       134.5 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_2<xmma__5x_cudnn::im… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       135 |       5,325,188 |    39,445.8 |    39,488.0 |   38,207 |    40,608 |       501.9 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |       4,529,210 |     2,096.9 |     2,112.0 |    1,888 |     2,336 |        80.5 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_0<xmma__5x_cudnn::im… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       135 |       2,353,795 |    17,435.5 |    17,375.0 |   17,087 |    19,263 |       349.5 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       136 |       2,065,642 |    15,188.5 |    14,592.0 |   13,472 |    97,341 |     7,108.0 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, floa… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         5 |         717,872 |   143,574.4 |   143,869.0 |  141,853 |   144,925 |     1,193.5 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         5 |         476,373 |    95,274.6 |    95,965.0 |   93,150 |    96,254 |     1,273.2 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<ch… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         5 |         362,678 |    72,535.6 |    72,670.0 |   72,190 |    72,830 |       292.8 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |        10 |         332,120 |    33,212.0 |    33,087.0 |   23,583 |    43,583 |     9,928.8 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         5 |         130,558 |    26,111.6 |    26,111.0 |   25,727 |    26,464 |       280.2 | void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrappe… |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |       416 |       1,222,849 |     2,939.5 |     2,944.0 |    2,848 |     3,008 |        21.1 | cupy_where__bool_int32_int32_int32                                                                   |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |       416 |       1,180,966 |     2,838.9 |     2,848.0 |    2,784 |     2,944 |        21.6 | cupy_minimum__int32_int32_int32                                                                      |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |       416 |       1,161,805 |     2,792.8 |     2,784.0 |    2,752 |     2,848 |        18.0 | cupy_greater__int32_int_bool                                                                         |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |       385 |       1,151,363 |     2,990.6 |     3,007.0 |    2,656 |     3,136 |        44.9 | cupy_copy__int32_int32                                                                               |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         2 |         123,164 |    61,582.0 |    61,582.0 |    3,903 |   119,261 |    81,570.4 | cupy_nonzero_kernel_incomplete_scan                                                                  |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         1 |          99,614 |    99,614.0 |    99,614.0 |   99,614 |    99,614 |         0.0 | cupy_equal__uint8_int_bool                                                                           |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         5 |          59,071 |    11,814.2 |     2,720.0 |    2,624 |    47,999 |    20,228.6 | cupy_bsum_shfl                                                                                       |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |        16 |          45,727 |     2,857.9 |     2,848.0 |    2,816 |     2,912 |        25.3 | cupy_equal__int32_int32_bool                                                                         |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |        16 |          42,173 |     2,635.8 |     2,624.0 |    2,623 |     2,687 |        19.7 | cupy_cub_all_pass1                                                                                   |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |        16 |          29,919 |     1,869.9 |     1,856.0 |    1,855 |     1,888 |        16.5 | cupy_cub_all_pass2                                                                                   |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         7 |          20,864 |     2,980.6 |     2,848.0 |    2,176 |     3,808 |       613.2 | cupy_scan_naive                                                                                      |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         1 |          18,175 |    18,175.0 |    18,175.0 |   18,175 |    18,175 |         0.0 | void cub::CUB_300102_SM_750_800_860_890_900_1000_1200::detail::radix_sort::DeviceRadixSortSingleTil… |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         3 |          14,912 |     4,970.7 |     4,736.0 |    4,672 |     5,504 |       463.0 | cupy_min                                                                                             |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         3 |          14,272 |     4,757.3 |     4,768.0 |    4,704 |     4,800 |        48.9 | cupy_max                                                                                             |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         3 |           6,976 |     2,325.3 |     2,304.0 |    2,272 |     2,400 |        66.6 | cupy_prepare_array_indexing                                                                          |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         2 |           6,176 |     3,088.0 |     3,088.0 |    3,040 |     3,136 |        67.9 | cupy_copy__bool_bool                                                                                 |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         2 |           6,144 |     3,072.0 |     3,072.0 |    2,656 |     3,488 |       588.3 | cupy_getitem_mask                                                                                    |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         1 |           2,784 |     2,784.0 |     2,784.0 |    2,784 |     2,784 |         0.0 | _unique_update_mask_equal_nan                                                                        |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         1 |           2,687 |     2,687.0 |     2,687.0 |    2,687 |     2,687 |         0.0 | cupy_not_equal__int32_int32_bool                                                                     |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         1 |           2,559 |     2,559.0 |     2,559.0 |    2,559 |     2,559 |         0.0 | cupy_scatter_update                                                                                  |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         1 |           1,824 |     1,824.0 |     1,824.0 |    1,824 |     1,824 |         0.0 | cupy_arange__int_int_int32                                                                           |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         1 |           1,792 |     1,792.0 |     1,792.0 |    1,792 |     1,792 |         0.0 | cupy_fill                                                                                            |
| GXF:tick codelet: postproces… | StartE… | 406,599 | 407,082 |         1 |         1 |           1,440 |     1,440.0 |     1,440.0 |    1,440 |     1,440 |         0.0 | cupy_copy__int_int32                                                                                 |
+-------------------------------+---------+---------+---------+-----------+-----------+-----------------+-------------+-------------+----------+-----------+-------------+------------------------------------------------------------------------------------------------------+
